REALPROP,FSASSET,FSSSI,FSNELDER,TANF_IND,FSUSIZE,FSEARN,FSWAGES,RAWNET,FSSLTDE2,FSSTDDE2,FSTOTDED,FSNONCIT,FSSLTDED,WRK_POOR,LIQRESOR,RAWERND,TPOV,FSGRINC,HWGT,FSERNDED,FSTOTDE2,CERTHHSZ,FSERNDE2,FSNETINC,FSDIS,FSGA,SHELDED,FSTANF,FSUNEARN,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,0.0,0.0,1.0,708.0,708.0,409.0,0.0,157.0,298.0,0.0,0.0,1.0,0.0,142.0,72.0,708.0,2568.7384296,141.0,298.0,1.0,141.0,410.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,338.0,0.0,0.0,1.0,0.0,0.0,407.0,191.0,235.0,348.0,0.0,191.0,0.0,0.0,0.0,76.0,755.0,2568.7384296,0.0,348.0,1.0,0.0,407.0,1.0,0.0,191.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,735.0,1.0,0.0,1.0,0.0,0.0,578.0,0.0,157.0,157.0,1.0,0.0,0.0,0.0,0.0,74.0,735.0,2509.3150958,0.0,157.0,1.0,0.0,578.0,0.0,0.0,0.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,674.0,0.0,517.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,7.0,4830.0,4830.0,2755.0,0.0,226.0,2075.0,0.0,0.0,1.0,0.0,966.0,158.0,4830.0,2043.5166178,966.0,2075.0,7.0,966.0,2755.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,769.0,177.0,235.0,334.0,0.0,177.0,0.0,0.0,0.0,111.0,1103.0,2504.6544422,0.0,334.0,1.0,0.0,769.0,0.0,0.0,177.0,0.0,1103.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,2790.3581519,0.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1350.0,1350.0,637.0,287.0,236.0,714.0,0.0,287.0,1.0,0.0,270.0,101.0,1350.0,2567.811941,270.0,714.0,2.0,405.0,636.0,0.0,0.0,286.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,172.0,172.0,0.0,0.0,0.0,516.0,0.0,325.0,1.0,0.0,34.0,17.0,172.0,2712.0535288,34.0,172.0,1.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,9.0,3132.0,3132.0,2145.0,135.0,339.0,987.0,0.0,135.0,1.0,0.0,626.0,83.0,3132.0,2374.9003752,626.0,987.0,9.0,761.0,2145.0,0.0,0.0,135.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,419.0,226.0,586.0,1.0,429.0,0.0,0.0,0.0,34.0,576.0,2858.1763043,0.0,576.0,3.0,0.0,0.0,0.0,0.0,428.0,0.0,576.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,143.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,18.0,300.0,2808.0742778,0.0,157.0,3.0,0.0,143.0,0.0,0.0,0.0,0.0,300.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,442.0,442.0,273.0,0.0,157.0,495.0,0.0,0.0,1.0,0.0,88.0,58.0,769.0,2693.649589,88.0,495.0,2.0,88.0,274.0,0.0,0.0,0.0,327.0,327.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,940.0,940.0,218.0,378.0,236.0,723.0,0.0,378.0,1.0,0.0,188.0,95.0,940.0,2635.1527439,188.0,723.0,1.0,282.0,217.0,0.0,0.0,378.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,272.0,0.0,0.0,61.0,2.0,506.0,0.0,295.0,1.0,0.0,54.0,27.0,272.0,2712.0535288,54.0,272.0,1.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,386.0,0.0,0.0,1.0,0.0,0.0,397.0,201.0,235.0,358.0,0.0,201.0,0.0,0.0,0.0,76.0,755.0,2572.2339198,0.0,358.0,1.0,0.0,397.0,1.0,0.0,201.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,851.0,201.0,236.0,358.0,0.0,201.0,0.0,0.0,0.0,90.0,1208.0,2493.2414828,0.0,358.0,2.0,0.0,850.0,0.0,0.0,200.0,0.0,1208.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,306.0,306.0,666.0,128.0,235.0,346.0,0.0,128.0,1.0,0.0,61.0,102.0,1012.0,2504.6544422,61.0,346.0,1.0,91.0,666.0,1.0,0.0,128.0,0.0,706.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2858.1763043,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,944.0,944.0,799.0,0.0,157.0,345.0,0.0,0.0,1.0,0.0,189.0,86.0,1146.0,2509.5537706,188.0,345.0,2.0,188.0,801.0,0.0,0.0,0.0,0.0,202.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.0535288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,535.0,0.0,0.0,1.0,0.0,0.0,411.0,187.0,235.0,344.0,0.0,187.0,0.0,0.0,0.0,76.0,755.0,2567.5732662,0.0,344.0,1.0,0.0,411.0,1.0,0.0,187.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,798.0,454.0,235.0,611.0,0.0,454.0,0.0,0.0,0.0,84.0,1409.0,2578.5370864,0.0,611.0,3.0,0.0,798.0,0.0,409.0,454.0,0.0,1409.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1680.0,1680.0,1187.0,0.0,157.0,493.0,1.0,0.0,1.0,0.0,336.0,100.0,1680.0,2442.2129677,336.0,493.0,3.0,336.0,1187.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,895.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,106.0,1052.0,2504.6544422,0.0,157.0,1.0,0.0,895.0,0.0,0.0,0.0,0.0,1052.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,327.0,291.0,235.0,448.0,0.0,291.0,0.0,0.0,0.0,78.0,775.0,2596.7023514,0.0,448.0,1.0,0.0,327.0,1.0,0.0,291.0,0.0,775.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,2141.0,2141.0,1194.0,161.0,235.0,746.0,0.0,161.0,1.0,0.0,428.0,127.0,2141.0,2369.9728364,428.0,746.0,3.0,589.0,1395.0,0.0,0.0,361.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,735.0,0.0,0.0,1.0,0.0,0.0,404.0,174.0,235.0,331.0,0.0,174.0,0.0,0.0,0.0,74.0,735.0,2569.903593,0.0,331.0,1.0,0.0,404.0,1.0,0.0,174.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,476.0,476.0,0.0,224.0,0.0,769.0,0.0,517.0,1.0,0.0,95.0,48.0,476.0,2712.0535288,95.0,476.0,1.0,0.0,0.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,779.0,191.0,236.0,348.0,0.0,191.0,0.0,0.0,0.0,114.0,1126.0,2670.8997223,0.0,348.0,1.0,0.0,778.0,1.0,0.0,191.0,0.0,1126.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,874.0,592.0,235.0,749.0,0.0,592.0,0.0,0.0,0.0,97.0,1623.0,3087.3270594,0.0,749.0,3.0,0.0,874.0,1.0,0.0,592.0,0.0,1623.0,1.0,1.0,0.0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,199.0,417.0,235.0,574.0,2.0,417.0,0.0,0.0,0.0,58.0,773.0,2563.2162098,0.0,574.0,2.0,0.0,199.0,0.0,0.0,417.0,0.0,773.0,1.0,1.0,0.0
0.0,0.0,735.0,0.0,0.0,1.0,0.0,0.0,568.0,10.0,167.0,167.0,0.0,10.0,0.0,0.0,0.0,74.0,735.0,2657.4980237,0.0,167.0,1.0,0.0,568.0,1.0,0.0,10.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,569.0,0.0,0.0,299.0,234.0,571.0,0.0,301.0,1.0,0.0,114.0,57.0,569.0,2330.1136725,113.0,569.0,1.0,168.0,0.0,0.0,0.0,301.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,764.0,764.0,409.0,146.0,236.0,455.0,0.0,146.0,1.0,0.0,153.0,87.0,864.0,2565.600662,152.0,455.0,1.0,228.0,409.0,0.0,0.0,146.0,0.0,100.0,1.0,1.0,0.0
0.0,0.0,735.0,0.0,0.0,1.0,0.0,0.0,42.0,536.0,235.0,693.0,0.0,536.0,0.0,0.0,0.0,74.0,735.0,2355.0025413,0.0,693.0,1.0,0.0,42.0,1.0,0.0,536.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,908.0,908.0,813.0,0.0,157.0,338.0,0.0,0.0,1.0,0.0,182.0,86.0,1152.0,2917.4039583,181.0,338.0,2.0,181.0,814.0,0.0,0.0,0.0,244.0,244.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,2019.0,2019.0,1251.0,196.0,252.0,767.0,0.0,196.0,1.0,0.0,404.0,100.0,2019.0,3469.7628097,403.0,767.0,4.0,599.0,1252.0,0.0,0.0,196.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,304.0,0.0,0.0,1.0,0.0,0.0,322.0,276.0,235.0,433.0,0.0,276.0,0.0,0.0,0.0,76.0,755.0,2515.8229243,0.0,433.0,1.0,0.0,322.0,1.0,0.0,276.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,380.0,424.0,296.0,621.0,0.0,424.0,0.0,0.0,0.0,42.0,1000.0,3164.8828751,0.0,621.0,5.0,0.0,379.0,0.0,0.0,423.0,0.0,1000.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,400.0,400.0,70.0,194.0,236.0,431.0,0.0,194.0,1.0,0.0,80.0,37.0,500.0,2488.5496034,80.0,431.0,2.0,120.0,69.0,0.0,0.0,194.0,0.0,100.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,129.0,1.0,0.0,1.0,0.0,0.0,555.0,43.0,200.0,200.0,0.0,43.0,0.0,0.0,0.0,76.0,755.0,2649.8399102,0.0,200.0,1.0,0.0,555.0,0.0,0.0,43.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,898.0,898.0,44.0,517.0,157.0,853.0,0.0,517.0,1.0,0.0,180.0,67.0,898.0,2475.1479048,179.0,853.0,2.0,179.0,45.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,800.0,0.0,297.0,187.0,236.0,504.0,0.0,187.0,1.0,0.0,160.0,60.0,800.0,2618.7375326,160.0,504.0,2.0,240.0,296.0,0.0,0.0,186.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,284.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,26.0,441.0,2748.455538,0.0,157.0,3.0,0.0,284.0,0.0,0.0,0.0,0.0,441.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,149.0,157.0,0.0,0.0,0.0,0.0,0.0,11.0,149.0,2448.3445076,0.0,149.0,2.0,0.0,0.0,0.0,0.0,0.0,149.0,149.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,151.0,151.0,0.0,0.0,0.0,512.0,0.0,325.0,1.0,0.0,30.0,15.0,151.0,2330.1136725,30.0,151.0,1.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,579.0,579.0,306.0,0.0,157.0,272.0,0.0,0.0,1.0,0.0,116.0,34.0,579.0,2761.8572366,115.0,272.0,3.0,115.0,307.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,252.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,24.0,409.0,2729.3102543,0.0,157.0,3.0,0.0,252.0,0.0,0.0,0.0,409.0,409.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1216.0,1216.0,499.0,317.0,235.0,717.0,0.0,317.0,1.0,0.0,243.0,72.0,1216.0,2870.9853536,243.0,717.0,3.0,364.0,499.0,0.0,0.0,317.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,170.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,24.0,327.0,2545.9854545,0.0,157.0,2.0,0.0,170.0,0.0,0.0,0.0,327.0,327.0,1.0,1.0,0.0
0.0,0.0,327.0,0.0,0.0,1.0,0.0,0.0,282.0,316.0,235.0,473.0,0.0,316.0,0.0,0.0,0.0,76.0,755.0,2492.8485839,0.0,473.0,1.0,0.0,282.0,1.0,0.0,316.0,0.0,755.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,254.0,316.0,236.0,473.0,0.0,316.0,0.0,0.0,0.0,73.0,726.0,2475.6178286,0.0,473.0,1.0,0.0,253.0,1.0,0.0,316.0,0.0,726.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,1123.0,1123.0,2351.0,299.0,295.0,720.0,0.0,299.0,1.0,0.0,225.0,130.0,3073.0,4298.2836701,224.0,720.0,5.0,336.0,2353.0,0.0,0.0,300.0,0.0,1950.0,1.0,1.0,0.0
0.0,0.0,735.0,0.0,0.0,1.0,0.0,0.0,0.0,578.0,227.0,743.0,0.0,586.0,0.0,0.0,0.0,74.0,735.0,2330.1136725,0.0,735.0,1.0,0.0,0.0,1.0,0.0,586.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,121.0,0.0,0.0,2.0,0.0,0.0,966.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,84.0,1123.0,3003.5577349,0.0,157.0,2.0,0.0,966.0,1.0,0.0,0.0,0.0,1123.0,1.0,1.0,0.0
0.0,0.0,735.0,0.0,0.0,1.0,0.0,0.0,142.0,436.0,235.0,593.0,1.0,436.0,0.0,0.0,0.0,74.0,735.0,2412.4383924,0.0,593.0,1.0,0.0,142.0,1.0,0.0,436.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,555.0,0.0,0.0,3.0,0.0,0.0,422.0,76.0,233.0,233.0,0.0,76.0,0.0,0.0,0.0,39.0,655.0,2826.9512011,0.0,233.0,3.0,0.0,422.0,1.0,0.0,76.0,0.0,655.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,990.0,990.0,635.0,0.0,157.0,355.0,0.0,0.0,1.0,0.0,198.0,74.0,990.0,2814.0194263,198.0,355.0,2.0,198.0,635.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1742.0,1742.0,1046.0,102.0,236.0,697.0,0.0,102.0,1.0,0.0,348.0,130.0,1742.0,3049.5064158,348.0,697.0,2.0,450.0,1045.0,0.0,0.0,101.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1099.0,1099.0,205.0,517.0,157.0,893.0,0.0,517.0,1.0,0.0,220.0,65.0,1099.0,2702.5068571,219.0,893.0,3.0,219.0,206.0,0.0,0.0,517.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,78.0,0.0,0.0,5.0,0.0,0.0,727.0,647.0,296.0,844.0,0.0,647.0,0.0,0.0,0.0,66.0,1570.0,3363.9938256,0.0,844.0,5.0,0.0,726.0,1.0,0.0,647.0,0.0,1570.0,1.0,1.0,0.0
0.0,0.0,735.0,1.0,0.0,1.0,0.0,0.0,142.0,436.0,235.0,593.0,0.0,436.0,0.0,0.0,0.0,74.0,735.0,2412.4383924,0.0,593.0,1.0,0.0,142.0,0.0,0.0,436.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,6.0,158.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2330.1136725,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,50.0,50.0,0.0,0.0,40.0,167.0,0.0,0.0,1.0,0.0,10.0,3.0,50.0,2583.8060982,10.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,88.0,571.0,236.0,728.0,0.0,571.0,0.0,0.0,0.0,82.0,816.0,2381.8059385,0.0,728.0,1.0,0.0,88.0,1.0,0.0,571.0,0.0,816.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,2181.0,2181.0,633.0,493.0,252.0,1547.0,1.0,493.0,1.0,0.0,437.0,108.0,2181.0,3115.5750612,436.0,1547.0,4.0,654.0,634.0,0.0,0.0,493.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,735.0,1.0,0.0,1.0,0.0,0.0,376.0,202.0,235.0,359.0,0.0,202.0,0.0,0.0,0.0,74.0,735.0,2546.4553783,0.0,359.0,1.0,0.0,376.0,0.0,0.0,202.0,0.0,735.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,442.0,236.0,235.0,393.0,0.0,236.0,0.0,0.0,0.0,84.0,835.0,2584.7459456,0.0,393.0,1.0,0.0,442.0,1.0,0.0,236.0,0.0,835.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,1702.0,0.0,1165.0,0.0,197.0,537.0,4.0,0.0,1.0,0.0,340.0,72.0,1702.0,3616.7115704,340.0,537.0,5.0,340.0,1165.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,1432.0,1432.0,989.0,0.0,157.0,443.0,0.0,0.0,1.0,0.0,286.0,107.0,1432.0,3016.9594335,286.0,443.0,2.0,286.0,989.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1300.0,1300.0,439.0,444.0,236.0,861.0,0.0,444.0,1.0,0.0,260.0,131.0,1300.0,2582.8314173,260.0,861.0,1.0,390.0,439.0,0.0,0.0,444.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,1304.0,1304.0,604.0,242.0,296.0,699.0,0.0,242.0,1.0,0.0,261.0,55.0,1304.0,3295.0708043,260.0,699.0,5.0,390.0,605.0,0.0,0.0,242.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,507.0,167.0,235.0,324.0,0.0,167.0,0.0,0.0,0.0,84.0,831.0,2623.0365131,0.0,324.0,1.0,0.0,507.0,0.0,0.0,167.0,0.0,831.0,1.0,1.0,0.0
0.0,0.0,57.0,1.0,0.0,2.0,0.0,0.0,947.0,0.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,83.0,1104.0,2993.9850931,0.0,157.0,2.0,0.0,947.0,0.0,0.0,0.0,0.0,1104.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,1652.0,1652.0,1154.0,0.0,168.0,498.0,0.0,0.0,1.0,0.0,330.0,82.0,1652.0,3414.2414869,330.0,498.0,4.0,330.0,1154.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,5.0,2377.0,2377.0,1274.0,145.0,296.0,1103.0,0.0,145.0,1.0,0.0,475.0,100.0,2377.0,3679.8910066,475.0,1103.0,5.0,620.0,1274.0,0.0,0.0,145.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,193.0,193.0,0.0,0.0,155.0,235.0,0.0,40.0,1.0,0.0,39.0,14.0,193.0,2448.3445077,38.0,193.0,2.0,14.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,876.0,876.0,104.0,441.0,235.0,773.0,0.0,441.0,1.0,0.0,175.0,88.0,876.0,2389.4640519,175.0,773.0,1.0,262.0,103.0,0.0,0.0,440.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2330.1136725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,42.0,438.0,0.0,281.0,0.0,0.0,0.0,25.0,245.0,2330.1136725,0.0,245.0,1.0,0.0,0.0,0.0,0.0,281.0,0.0,245.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,493.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,2749.9001426,0.0,0.0,4.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,331.0,140.0,236.0,297.0,0.0,140.0,0.0,0.0,0.0,63.0,628.0,2521.5665094,0.0,297.0,1.0,0.0,331.0,0.0,0.0,140.0,0.0,628.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.3445077,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,2076.0,2076.0,874.0,392.0,235.0,1302.0,0.0,392.0,1.0,0.0,415.0,163.0,2176.0,2951.8654689,415.0,1302.0,2.0,622.0,874.0,0.0,0.0,392.0,0.0,100.0,1.0,1.0,0.0
